date,latitude,longitude,temperature_c,relative_humidity_pct,precipitation_mm,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,wind_u,wind_v,source,pm10,pm25,no2,so2,co,o3,aerosol_index,latitude_s5p,longitude_s5p,source_s5p,cloud_fraction,qa_value,ndvi,ndbi,ndwi,cloud_probability,factory_id,factory_name,process,electricity_kwh,natural_gas_m3,diesel_litres,production_tonnes,raw_material_tonnes,waste_tonnes,recycled_tonnes,operating_hours,category,total_energy_mwh,energy_intensity_mwh_per_tonne,fuel_intensity_gas_m3_per_tonne,waste_intensity_kg_per_tonne,recycling_rate_pct,calculated_scope1_co2e_tonnes,calculated_scope2_co2e_tonnes,calculated_total_co2e_tonnes,emission_intensity_co2e_per_tonne,day,month,year,day_of_week,month_sin,month_cos,dow_sin,dow_cos,no2_lag_1d,no2_lag_7d,so2_lag_1d,co_lag_1d,pm25_lag_1d,no2_7d_mean,no2_30d_mean,so2_7d_mean,pm25_7d_mean,environmental_risk_score
2023-02-03,22.4125,73.0944,22.2,44,0.0,1009.9,3.19,56,-2.648,-1.786,ERA5 Reanalysis (Open-Meteo Historical Archive),45.562,31.725,27.142,6.175,412.25,73.958,0.259,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8798.0,671.4,84.9,59.0,67.3,0.22419999999999998,0.056,24.0,FACTORY_OPERATIONAL_DATA,16.697,0.283,11.38,3.8,25.0,1.59,5.354,6.944,0.1177,3,2,2023,4,0.866,0.5,-0.4339,-0.901,20.688,11.121,6.625,352.75,28.067,25.924,28.331,10.724,54.465,27.6
2023-02-04,22.4125,73.0944,22.0,43,0.0,1008.5,3.0,52,-2.364,-1.847,ERA5 Reanalysis (Open-Meteo Historical Archive),45.629,31.846,28.104,6.392,450.542,73.375,0.195,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5792.0,476.1,0.0,40.2,45.8,0.15280000000000002,0.038200000000000005,24.0,FACTORY_OPERATIONAL_DATA,10.791,0.2684,11.843,3.8,25.0,0.966,3.525,4.491,0.1117,4,2,2023,5,0.866,0.5,-0.9749,-0.2225,27.142,19.779,6.175,412.25,31.725,27.113,28.854,10.164,49.444,28.2
2023-02-05,22.4125,73.0944,22.9,43,0.0,1007.0,2.64,74,-2.537,-0.727,ERA5 Reanalysis (Open-Meteo Historical Archive),51.758,36.137,38.438,9.483,558.875,68.708,0.151,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5318.0,422.6,5.9,36.9,41.3,0.1328,0.037200000000000004,18.0,FACTORY_OPERATIONAL_DATA,9.814,0.266,11.453,3.6,28.0,0.874,3.237,4.111,0.1114,5,2,2023,6,0.866,0.5,-0.7818,0.6235,28.104,39.779,6.392,450.542,31.846,26.922,29.716,8.119,42.109,36.6
2023-02-06,22.4125,73.0944,23.0,45,0.0,1007.1,3.33,334,1.461,-2.996,ERA5 Reanalysis (Open-Meteo Historical Archive),83.988,55.25,54.171,22.071,857.458,48.833,0.225,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6947.0,512.3,0.0,44.1,50.3,0.1676,0.0419,24.0,FACTORY_OPERATIONAL_DATA,12.326,0.2795,11.617,3.8,25.0,1.04,4.228,5.268,0.1195,6,2,2023,0,0.866,0.5,0.0,1.0,38.438,45.538,9.483,558.875,36.137,28.155,31.104,9.426,38.759,59.6
2023-02-07,22.4125,73.0944,23.1,56,0.0,1007.4,3.69,40,-2.375,-2.83,ERA5 Reanalysis (Open-Meteo Historical Archive),58.733,36.654,39.183,10.483,556.375,49.417,0.177,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7115.0,527.3,9.3,41.8,47.7,0.15880000000000002,0.039700000000000006,24.0,FACTORY_OPERATIONAL_DATA,12.745,0.3049,12.615,3.8,25.0,1.095,4.33,5.425,0.1298,7,2,2023,1,0.866,0.5,0.7818,0.6235,54.171,16.529,22.071,857.458,55.25,31.391,31.993,9.93,36.766,37.8
2023-02-08,22.4125,73.0944,22.6,43,0.0,1008.1,2.94,43,-2.008,-2.153,ERA5 Reanalysis (Open-Meteo Historical Archive),46.688,32.229,36.412,6.504,541.042,60.875,0.114,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6591.0,511.2,0.0,40.8,46.5,0.155,0.038799999999999994,24.0,FACTORY_OPERATIONAL_DATA,11.959,0.2931,12.529,3.8,25.0,1.038,4.011,5.049,0.1238,8,2,2023,2,0.866,0.5,0.9749,-0.2225,39.183,12.013,10.483,556.375,36.654,34.877,32.425,9.676,35.987,32.1
2023-02-09,22.4125,73.0944,23.8,44,0.0,1007.5,2.64,96,-2.624,0.276,ERA5 Reanalysis (Open-Meteo Historical Archive),60.758,42.379,46.887,14.983,669.458,69.875,0.137,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6746.0,521.9,0.0,43.7,49.8,0.1661,0.0415,24.0,FACTORY_OPERATIONAL_DATA,12.226,0.2798,11.943,3.8,25.0,1.059,4.106,5.165,0.1182,9,2,2023,3,0.866,0.5,0.4339,-0.901,36.412,20.688,6.504,541.042,32.229,38.62,32.829,10.87,38.031,46.6
2023-02-10,22.4125,73.0944,25.0,30,0.0,1008.3,3.11,254,2.991,0.858,ERA5 Reanalysis (Open-Meteo Historical Archive),98.2,68.038,70.325,33.346,1037.042,31.875,0.149,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7516.0,600.6,0.0,49.1,56.0,0.1866,0.0466,24.0,FACTORY_OPERATIONAL_DATA,13.822,0.2815,12.232,3.8,25.0,1.219,4.574,5.793,0.118,10,2,2023,4,0.866,0.5,-0.4339,-0.901,46.887,27.142,14.983,669.458,42.379,44.789,33.777,14.752,43.219,79.6
2023-02-11,22.4125,73.0944,23.7,41,0.0,1009.6,2.92,309,2.267,-1.836,ERA5 Reanalysis (Open-Meteo Historical Archive),63.942,42.554,55.321,31.146,641.5,33.417,0.155,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6566.0,464.6,0.0,41.9,47.8,0.15919999999999998,0.039799999999999995,24.0,FACTORY_OPERATIONAL_DATA,11.444,0.2731,11.088,3.8,25.0,0.943,3.996,4.939,0.1179,11,2,2023,5,0.866,0.5,-0.9749,-0.2225,70.325,28.104,33.346,1037.042,68.038,48.677,33.933,18.288,44.749,62.5
2023-02-12,22.4125,73.0944,24.2,47,0.0,1011.5,4.75,29,-2.303,-4.154,ERA5 Reanalysis (Open-Meteo Historical Archive),52.983,35.225,38.021,11.288,484.917,49.708,0.18,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4794.0,341.4,75.7,32.0,35.8,0.1152,0.032299999999999995,18.0,FACTORY_OPERATIONAL_DATA,9.136,0.2855,10.669,3.6,28.0,0.896,2.918,3.814,0.1192,12,2,2023,6,0.866,0.5,-0.7818,0.6235,55.321,38.438,31.146,641.5,42.554,48.617,33.743,18.546,44.618,37.4
2023-02-13,22.4125,73.0944,23.5,28,0.0,1011.8,4.03,45,-2.848,-2.848,ERA5 Reanalysis (Open-Meteo Historical Archive),32.554,22.092,22.012,5.096,350.083,73.167,0.109,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8823.0,661.3,43.5,54.3,61.9,0.2063,0.0516,24.0,FACTORY_OPERATIONAL_DATA,16.202,0.2984,12.179,3.8,25.0,1.459,5.37,6.829,0.1258,13,2,2023,0,0.866,0.5,0.0,1.0,38.021,54.171,11.288,484.917,35.225,44.023,33.29,16.121,39.882,21.2
2023-02-14,22.4125,73.0944,23.0,31,0.0,1010.4,3.0,54,-2.427,-1.763,ERA5 Reanalysis (Open-Meteo Historical Archive),34.637,24.158,30.762,5.817,442.5,72.958,0.092,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6604.0,494.1,0.0,43.6,49.7,0.1657,0.0414,24.0,FACTORY_OPERATIONAL_DATA,11.792,0.2705,11.333,3.8,25.0,1.003,4.019,5.022,0.1152,14,2,2023,1,0.866,0.5,0.7818,0.6235,22.012,39.183,5.096,350.083,22.092,42.82,33.515,15.454,38.096,26.3
2023-02-15,22.4125,73.0944,24.3,34,0.0,1008.5,3.03,53,-2.418,-1.822,ERA5 Reanalysis (Open-Meteo Historical Archive),40.079,27.713,33.483,6.654,507.083,76.042,0.127,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7716.0,616.7,0.0,49.7,56.7,0.1889,0.047200000000000006,24.0,FACTORY_OPERATIONAL_DATA,14.191,0.2855,12.408,3.8,25.0,1.252,4.696,5.948,0.1197,15,2,2023,2,0.866,0.5,0.9749,-0.2225,30.762,36.412,5.817,442.5,24.158,42.402,33.984,15.476,37.451,29.3
2023-02-16,22.4125,73.0944,25.8,35,0.0,1008.6,3.11,28,-1.461,-2.747,ERA5 Reanalysis (Open-Meteo Historical Archive),46.229,31.783,40.433,8.421,563.25,56.625,0.136,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7286.0,619.1,0.0,46.7,53.2,0.1775,0.0444,24.0,FACTORY_OPERATIONAL_DATA,13.787,0.2952,13.257,3.8,25.0,1.257,4.434,5.691,0.1219,16,2,2023,3,0.866,0.5,0.4339,-0.901,33.483,46.887,6.654,507.083,27.713,41.48,34.801,14.538,35.938,35.1
2023-02-17,22.4125,73.0944,25.9,35,0.0,1008.9,3.11,42,-2.082,-2.312,ERA5 Reanalysis (Open-Meteo Historical Archive),47.896,33.075,40.842,7.821,524.708,57.583,0.169,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6601.0,516.7,268.0,43.7,49.8,0.1661,0.0415,24.0,FACTORY_OPERATIONAL_DATA,14.706,0.3365,11.824,3.8,25.0,1.767,4.017,5.784,0.1324,17,2,2023,4,0.866,0.5,-0.4339,-0.901,40.433,70.325,8.421,563.25,31.783,37.268,35.509,10.892,30.943,35.3
2023-02-18,22.4125,73.0944,26.1,36,0.0,1008.5,3.0,68,-2.782,-1.124,ERA5 Reanalysis (Open-Meteo Historical Archive),52.054,36.092,36.113,9.054,546.833,73.208,0.162,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7069.0,577.8,0.0,47.4,54.0,0.18009999999999998,0.045,24.0,FACTORY_OPERATIONAL_DATA,13.136,0.2771,12.19,3.8,25.0,1.173,4.302,5.475,0.1155,18,2,2023,5,0.866,0.5,-0.9749,-0.2225,40.842,55.321,7.821,524.708,33.075,34.524,35.596,7.736,30.02,35.2
2023-02-19,22.4125,73.0944,26.3,37,0.0,1008.0,3.0,91,-3.0,0.052,ERA5 Reanalysis (Open-Meteo Historical Archive),61.162,42.596,44.792,9.896,677.167,79.625,0.169,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5696.0,420.0,7.4,38.1,42.7,0.1372,0.0384,18.0,FACTORY_OPERATIONAL_DATA,10.18,0.2672,11.024,3.6,28.0,0.872,3.467,4.339,0.1139,19,2,2023,6,0.866,0.5,-0.7818,0.6235,36.113,38.021,9.054,546.833,36.092,35.491,35.306,7.537,31.073,41.9
2023-02-20,22.4125,73.0944,26.9,32,0.0,1007.3,3.44,190,0.598,3.392,ERA5 Reanalysis (Open-Meteo Historical Archive),77.325,54.012,60.104,15.812,806.167,61.875,0.18,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8032.0,611.2,90.7,51.6,58.8,0.1961,0.049,24.0,FACTORY_OPERATIONAL_DATA,15.357,0.2976,11.845,3.8,25.0,1.484,4.888,6.372,0.1235,20,2,2023,0,0.866,0.5,0.0,1.0,44.792,22.012,9.896,677.167,42.596,40.933,35.944,9.068,35.633,57.1
2023-02-21,22.4125,73.0944,25.9,30,0.0,1007.9,4.03,252,3.831,1.245,ERA5 Reanalysis (Open-Meteo Historical Archive),83.125,56.467,67.479,30.867,810.833,42.708,0.149,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8649.0,696.7,0.0,56.8,64.8,0.21580000000000002,0.054,24.0,FACTORY_OPERATIONAL_DATA,15.964,0.2811,12.266,3.8,25.0,1.414,5.264,6.678,0.1176,21,2,2023,1,0.866,0.5,0.7818,0.6235,60.104,30.762,15.812,806.167,54.012,46.178,36.872,12.646,40.248,72.4
2023-02-22,22.4125,73.0944,25.5,34,0.0,1007.7,3.78,263,3.75,0.46,ERA5 Reanalysis (Open-Meteo Historical Archive),88.454,58.792,67.658,32.4,908.958,44.083,0.217,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7703.0,656.5,0.0,53.4,60.9,0.2029,0.0507,24.0,FACTORY_OPERATIONAL_DATA,14.596,0.2733,12.294,3.8,25.0,1.333,4.688,6.021,0.1128,22,2,2023,2,0.866,0.5,0.9749,-0.2225,67.479,33.483,30.867,810.833,56.467,51.06,37.627,16.324,44.688,74.5
2023-02-23,22.4125,73.0944,25.2,39,0.0,1007.7,2.97,296,2.671,-1.303,ERA5 Reanalysis (Open-Meteo Historical Archive),81.425,53.85,67.329,26.604,828.542,37.125,0.185,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6659.0,518.6,0.0,43.3,49.4,0.1645,0.041100000000000005,24.0,FACTORY_OPERATIONAL_DATA,12.104,0.2795,11.977,3.8,25.0,1.053,4.053,5.106,0.1179,23,2,2023,3,0.866,0.5,0.4339,-0.901,67.658,40.433,32.4,908.958,58.792,54.902,38.475,18.922,47.841,68.3
2023-02-24,22.4125,73.0944,26.1,28,0.0,1008.7,3.19,6,-0.334,-3.177,ERA5 Reanalysis (Open-Meteo Historical Archive),72.271,49.867,53.821,20.621,775.458,49.042,0.162,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7862.0,693.4,0.0,50.6,57.7,0.1923,0.048100000000000004,24.0,FACTORY_OPERATIONAL_DATA,15.143,0.2993,13.704,3.8,25.0,1.408,4.785,6.193,0.1224,24,2,2023,4,0.866,0.5,-0.4339,-0.901,67.329,40.842,26.604,828.542,53.85,56.757,39.319,20.751,50.239,56.5
2023-02-25,22.4125,73.0944,25.8,26,0.0,1010.1,3.03,313,2.214,-2.065,ERA5 Reanalysis (Open-Meteo Historical Archive),70.679,48.833,54.396,19.9,704.375,59.0,0.181,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8215.0,639.5,0.0,53.7,61.2,0.2041,0.051,24.0,FACTORY_OPERATIONAL_DATA,14.93,0.278,11.909,3.8,25.0,1.298,5.0,6.298,0.1173,25,2,2023,5,0.866,0.5,-0.9749,-0.2225,53.821,36.113,20.621,775.458,49.867,59.368,40.622,22.3,52.06,55.8
2023-02-26,22.4125,73.0944,26.3,28,0.0,1011.1,2.78,6,-0.29,-2.763,ERA5 Reanalysis (Open-Meteo Historical Archive),52.212,35.838,46.417,12.825,549.583,52.417,0.126,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4528.0,353.7,25.1,31.9,35.7,0.1148,0.032100000000000004,18.0,FACTORY_OPERATIONAL_DATA,8.493,0.2662,11.088,3.6,28.0,0.785,2.756,3.541,0.111,26,2,2023,6,0.866,0.5,-0.7818,0.6235,54.396,44.792,19.9,704.375,48.833,59.601,41.799,22.718,51.094,42.5
2023-02-27,22.4125,73.0944,26.7,26,0.0,1010.2,3.17,54,-2.562,-1.861,ERA5 Reanalysis (Open-Meteo Historical Archive),49.529,34.283,50.387,12.179,609.083,52.583,0.133,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7464.0,526.4,0.0,48.4,55.2,0.1839,0.046,24.0,FACTORY_OPERATIONAL_DATA,12.991,0.2684,10.876,3.8,25.0,1.069,4.543,5.612,0.116,27,2,2023,0,0.866,0.5,0.0,1.0,46.417,60.104,12.825,549.583,35.838,58.212,42.819,22.199,48.276,43.2
2023-02-28,22.4125,73.0944,26.4,26,0.0,1009.6,3.11,242,2.747,1.461,ERA5 Reanalysis (Open-Meteo Historical Archive),55.325,38.512,50.45,12.896,642.833,56.083,0.214,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6950.0,565.3,0.0,45.6,52.0,0.1733,0.0433,24.0,FACTORY_OPERATIONAL_DATA,12.886,0.2826,12.397,3.8,25.0,1.148,4.23,5.378,0.1179,28,2,2023,1,0.866,0.5,0.7818,0.6235,50.387,67.479,12.179,609.083,34.283,55.78,43.175,19.632,45.711,45.2
2023-03-01,22.4125,73.0944,26.9,36,0.0,1010.4,3.28,235,2.685,1.88,ERA5 Reanalysis (Open-Meteo Historical Archive),96.7,67.404,77.933,33.408,963.5,49.667,0.469,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6094.0,516.4,5.0,42.6,48.6,0.16190000000000002,0.0405,24.0,FACTORY_OPERATIONAL_DATA,11.566,0.2715,12.122,3.8,25.0,1.062,3.709,4.771,0.112,1,3,2023,2,1.0,0.0,0.9749,-0.2225,50.45,67.658,12.896,642.833,38.512,57.248,44.255,19.776,46.941,82.7
2023-03-02,22.4125,73.0944,28.3,28,0.0,1011.0,3.03,39,-1.905,-2.353,ERA5 Reanalysis (Open-Meteo Historical Archive),68.867,47.863,53.7,15.996,630.042,72.667,0.426,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9514.0,752.9,0.0,59.9,68.3,0.2276,0.0569,24.0,FACTORY_OPERATIONAL_DATA,17.419,0.2908,12.569,3.8,25.0,1.528,5.79,7.318,0.1222,2,3,2023,3,1.0,0.0,0.4339,-0.901,77.933,67.329,33.408,963.5,67.404,55.301,45.494,18.261,46.086,52.2
2023-03-03,22.4125,73.0944,29.2,27,0.0,1011.2,3.11,66,-2.842,-1.265,ERA5 Reanalysis (Open-Meteo Historical Archive),71.629,49.738,46.262,12.483,613.0,68.625,0.572,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7975.0,564.2,0.0,52.1,59.4,0.198,0.0495,24.0,FACTORY_OPERATIONAL_DATA,13.899,0.2668,10.829,3.8,25.0,1.145,4.854,5.999,0.1151,3,3,2023,4,1.0,0.0,-0.4339,-0.901,53.7,53.821,15.996,630.042,47.863,54.221,46.636,17.098,46.067,47.0
2023-03-04,22.4125,73.0944,29.8,26,0.0,1010.6,3.14,1,-0.055,-3.138,ERA5 Reanalysis (Open-Meteo Historical Archive),72.875,50.65,41.188,10.354,593.542,75.792,0.756,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6730.0,498.7,16.2,45.8,52.2,0.174,0.0435,24.0,FACTORY_OPERATIONAL_DATA,12.128,0.2648,10.889,3.8,25.0,1.056,4.096,5.152,0.1125,4,3,2023,5,1.0,0.0,-0.9749,-0.2225,46.262,54.396,12.483,613.0,49.738,52.334,47.319,15.734,46.327,43.5
2023-03-05,22.4125,73.0944,29.7,29,0.0,1011.0,4.36,44,-3.029,-3.137,ERA5 Reanalysis (Open-Meteo Historical Archive),64.792,44.921,27.492,6.75,463.375,83.0,0.802,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5710.0,470.7,50.2,41.6,46.6,0.14980000000000002,0.0419,18.0,FACTORY_OPERATIONAL_DATA,11.154,0.2681,11.315,3.6,28.0,1.09,3.475,4.565,0.1097,5,3,2023,6,1.0,0.0,-0.7818,0.6235,41.188,46.417,10.354,593.542,50.65,49.63,47.33,14.867,47.624,32.8
2023-03-06,22.4125,73.0944,28.1,36,0.1,1009.9,7.69,165,-1.991,7.432,ERA5 Reanalysis (Open-Meteo Historical Archive),77.371,53.575,41.533,8.717,663.792,70.458,0.685,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6975.0,515.0,0.0,41.7,47.5,0.1585,0.0396,24.0,FACTORY_OPERATIONAL_DATA,12.382,0.2969,12.35,3.8,25.0,1.045,4.245,5.29,0.1269,6,3,2023,0,1.0,0.0,0.0,1.0,27.492,50.387,6.75,463.375,44.921,48.365,47.778,14.372,50.38,43.5
2023-03-07,22.4125,73.0944,27.9,37,0.0,1009.1,3.83,88,-3.831,-0.134,ERA5 Reanalysis (Open-Meteo Historical Archive),78.733,54.504,45.792,9.725,704.833,69.292,0.559,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7702.0,609.5,0.0,53.2,60.6,0.2022,0.0505,24.0,FACTORY_OPERATIONAL_DATA,14.102,0.2651,11.457,3.8,25.0,1.237,4.687,5.924,0.1114,7,3,2023,1,1.0,0.0,0.7818,0.6235,41.533,50.45,8.717,663.792,53.575,47.7,48.023,13.919,52.665,46.4
2023-03-08,22.4125,73.0944,28.0,28,0.0,1009.6,6.58,39,-4.143,-5.116,ERA5 Reanalysis (Open-Meteo Historical Archive),43.304,29.946,30.8,8.35,504.625,75.583,0.322,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.1429,0.125,-0.2444,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7352.0,611.7,0.0,50.2,57.2,0.19080000000000003,0.047700000000000006,24.0,FACTORY_OPERATIONAL_DATA,13.775,0.2744,12.185,3.8,25.0,1.242,4.474,5.716,0.1139,8,3,2023,2,1.0,0.0,0.9749,-0.2225,45.792,77.933,9.725,704.833,54.504,40.967,47.244,10.339,47.314,30.2
