date,latitude,longitude,b2_blue,b3_green,b4_red,b8_nir,b11_swir1,b12_swir2,ndvi,ndbi,ndwi,cloud_probability,cloud_masked,source
2024-08-10,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-11,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-12,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-13,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-14,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-15,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-16,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-17,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-18,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-19,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-20,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-21,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-22,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-23,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-24,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-25,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-26,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-27,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-28,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-29,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-30,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-31,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-01,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-02,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-03,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-04,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-05,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-06,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-07,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-08,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-09,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-10,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-11,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-12,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-13,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-14,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-15,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-16,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-17,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-18,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-19,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-20,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-21,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-22,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-23,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-24,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-25,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-26,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-27,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-28,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-29,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-09-30,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-01,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-02,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-03,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-04,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-05,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-06,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-07,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-08,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-09,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-10,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-11,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-12,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-13,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-14,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-15,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-16,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-28,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-29,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-30,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-10-31,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-01,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-02,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-03,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-04,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-05,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-06,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-07,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-08,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-09,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-10,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-11,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-12,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-13,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-14,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-15,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-16,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-28,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-29,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-11-30,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-01,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-02,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-03,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-04,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-05,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-06,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-07,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-08,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-09,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-10,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-11,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-12,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-13,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-14,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-15,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-16,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-28,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-29,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-30,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-12-31,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
